0.0166666666666667,-99.56,-100
0.0333333333333333,-99,-99.56
0.05,-98.44,-99
0.0666666666666667,-97.88,-98.44
0.0833333333333333,-97.32,-97.88
0.1,-96.84,-97.32
0.116666666666667,-96.28,-96.84
0.133333333333333,-95.72,-96.28
0.15,-95.08,-95.72
0.166666666666667,-94.52,-95.08
0.183333333333333,-93.92,-94.52
0.2,-93.36,-93.92
0.216666666666667,-92.76,-93.36
0.233333333333333,-92.12,-92.76
0.25,-91.56,-92.12
0.266666666666667,-91.04,-91.56
0.283333333333333,-90.56,-91.04
0.3,-90,-90.56
0.316666666666667,-89.48,-90
0.333333333333333,-88.96,-89.48
0.35,-88.36,-88.96
0.366666666666667,-87.84,-88.36
0.383333333333333,-87.28,-87.84
0.4,-86.72,-87.28
0.416666666666667,-86.2,-86.72
0.433333333333333,-85.72,-86.2
0.45,-85.16,-85.72
0.466666666666667,-84.72,-85.16
0.483333333333333,-84.08,-84.72
0.5,-83.52,-84.08
0.516666666666667,-82.88,-83.52
0.533333333333333,-82.16,-82.88
0.55,-81.48,-82.16
0.566666666666667,-80.8,-81.48
0.583333333333333,-80.2,-80.8
0.6,-79.48,-80.2
0.616666666666667,-78.84,-79.48
0.633333333333334,-78.12,-78.84
0.65,-77.48,-78.12
0.666666666666667,-76.8,-77.48
0.683333333333334,-76,-76.8
0.700000000000001,-75.28,-76
0.716666666666667,-74.6,-75.28
0.733333333333334,-74,-74.6
0.750000000000001,-73.4,-74
0.766666666666667,-72.72,-73.4
0.783333333333334,-72.08,-72.72
0.800000000000001,-71.48,-72.08
0.816666666666668,-70.92,-71.48
0.833333333333334,-70.28,-70.92
0.850000000000001,-69.68,-70.28
0.866666666666668,-69.12,-69.68
0.883333333333334,-68.6,-69.12
0.900000000000001,-68.04,-68.6
0.916666666666668,-67.52,-68.04
0.933333333333335,-66.96,-67.52
0.950000000000001,-66.4,-66.96
0.966666666666668,-65.84,-66.4
0.983333333333335,-65.36,-65.84
1,-64.8,-65.36
1.01666666666667,-64.2,-64.8
1.03333333333333,-63.68,-64.2
1.05,-63.2,-63.68
1.06666666666667,-62.72,-63.2
1.08333333333333,-62.24,-62.72
1.1,-61.68,-62.24
1.11666666666667,-61.16,-61.68
1.13333333333333,-60.56,-61.16
1.15,-60.04,-60.56
1.16666666666667,-59.32,-60.04
1.18333333333333,-58.68,-59.32
1.2,-58.16,-58.68
1.21666666666667,-57.64,-58.16
1.23333333333333,-57.2,-57.64
1.25,-56.64,-57.2
1.26666666666667,-56.08,-56.64
1.28333333333333,-55.52,-56.08
1.3,-54.96,-55.52
1.31666666666667,-54.36,-54.96
1.33333333333333,-53.68,-54.36
1.35,-53.12,-53.68
1.36666666666667,-52.6,-53.12
1.38333333333333,-52.12,-52.6
1.4,-51.68,-52.12
1.41666666666667,-51.16,-51.68
1.43333333333333,-50.64,-51.16
1.45,-50.08,-50.64
1.46666666666667,-49.52,-50.08
1.48333333333333,-48.88,-49.52
1.5,-48.24,-48.88
1.51666666666667,-47.72,-48.24
1.53333333333333,-47.16,-47.72
1.55,-46.64,-47.16
1.56666666666667,-46.12,-46.64
1.58333333333333,-45.52,-46.12
1.6,-44.92,-45.52
1.61666666666667,-44.28,-44.92
1.63333333333333,-43.64,-44.28
1.65,-42.96,-43.64
1.66666666666667,-42.32,-42.96
1.68333333333333,-41.68,-42.32
1.7,-41.16,-41.68
1.71666666666667,-40.52,-41.16
1.73333333333333,-39.84,-40.52
1.75,-39.2,-39.84
1.76666666666667,-38.6,-39.2
1.78333333333333,-37.92,-38.6
1.8,-37.16,-37.92
1.81666666666667,-36.56,-37.16
1.83333333333333,-35.92,-36.56
1.85,-35.4,-35.92
1.86666666666666,-34.76,-35.4
