0.0166666666666667,-99.8,-100
0.0333333333333333,-99.44,-100
0.05,-98.96,-100
0.0666666666666667,-98.6,-100
0.0833333333333333,-98.24,-100
0.1,-97.84,-100
0.116666666666667,-97.48,-100
0.133333333333333,-97,-100
0.15,-96.52,-100
0.166666666666667,-96.04,-100
0.183333333333333,-95.6,-100
0.2,-95.2,-100
0.216666666666667,-94.8,-100
0.233333333333333,-94.32,-100
0.25,-93.88,-100
0.266666666666667,-93.4,-100
0.283333333333333,-93.04,-100
0.3,-92.64,-100
0.316666666666667,-92.2,-100
0.333333333333333,-91.8,-100
0.35,-91.32,-100
0.366666666666667,-90.96,-100
0.383333333333333,-90.6,-100
0.4,-90.24,-100
0.416666666666667,-89.96,-100
0.433333333333333,-89.6,-100
0.45,-89.32,-100
0.466666666666667,-89.04,-100
0.483333333333333,-88.76,-100
0.5,-88.52,-100
0.516666666666667,-88.32,-100
0.533333333333333,-88.08,-100
0.55,-87.8,-100
0.566666666666667,-87.48,-100
0.583333333333333,-87.08,-100
0.6,-86.64,-100
0.616666666666667,-86.16,-100
0.633333333333334,-85.8,-100
0.65,-85.36,-100
0.666666666666667,-84.96,-100
0.683333333333334,-84.56,-100
0.700000000000001,-84.12,-100
0.716666666666667,-83.76,-100
0.733333333333334,-83.4,-100
0.750000000000001,-83,-100
0.766666666666667,-82.6,-100
0.783333333333334,-82.2,-100
0.800000000000001,-81.88,-100
0.816666666666668,-81.6,-100
0.833333333333334,-81.32,-100
0.850000000000001,-81.12,-100
0.866666666666668,-80.92,-100
0.883333333333334,-80.68,-100
0.900000000000001,-80.4,-100
0.916666666666668,-80.08,-100
0.933333333333335,-79.68,-100
0.950000000000001,-79.28,-100
0.966666666666668,-78.84,-100
0.983333333333335,-78.44,-100
1,-78.08,-100
1.01666666666667,-77.68,-100
1.03333333333333,-77.32,-98.16666
1.05,-77,-96.33334
1.06666666666667,-76.68,-94.5
1.08333333333333,-76.44,-92.66666
1.1,-76.12,-90.83334
1.11666666666667,-75.72,-89
1.13333333333333,-75.36,-87.16666
1.15,-74.96,-85.33334
1.16666666666667,-74.56,-83.5
1.18333333333333,-74.2,-81.66666
1.2,-73.92,-79.83334
1.21666666666667,-73.68,-78
1.23333333333333,-73.44,-76.16666
1.25,-73.28,-74.33334
1.26666666666667,-73.16,-72.5
1.28333333333333,-73,-70.66666
1.3,-72.8,-68.83334
1.31666666666667,-72.6,-67
1.33333333333333,-72.4,-65.16666
1.35,-72.16,-63.33333
1.36666666666667,-71.88,-61.5
1.38333333333333,-71.56,-59.66667
1.4,-71.2,-57.83333
1.41666666666667,-70.84,-56
1.43333333333333,-70.44,-54.16667
1.45,-70.04,-52.33333
1.46666666666667,-69.68,-50.5
1.48333333333333,-69.32,-48.66667
1.5,-68.96,-46.83333
1.51666666666667,-68.6,-45
1.53333333333333,-68.24,-43.16667
1.55,-67.88,-41.33333
1.56666666666667,-67.56,-39.5
1.58333333333333,-67.24,-37.66667
1.6,-66.88,-35.83333
1.61666666666667,-66.52,-34
1.63333333333333,-66.08,-32.16667
1.65,-65.68,-30.33333
1.66666666666667,-65.2,-28.5
1.68333333333333,-64.76,-26.66667
1.7,-64.32,-24.83333
1.71666666666667,-63.88,-23
1.73333333333333,-63.44,-21.16667
1.75,-63,-19.33333
1.76666666666667,-62.52,-17.5
1.78333333333333,-62.12,-15.66667
1.8,-61.72,-13.83333
1.81666666666667,-61.32,-12
1.83333333333333,-60.88,-10.16667
1.85,-60.44,-8.333333
1.86666666666666,-60.16,-6.5
1.88333333333333,-59.96,-4.666667
1.9,-59.92,-2.833333
1.91666666666666,-60,-1
1.93333333333333,-60.12,0.8333333
1.95,-60.24,2.666667
1.96666666666666,-60.36,4.5
1.98333333333333,-60.36,6.333333
2,-60.28,8.166667
2.01666666666666,-60.12,10
