0.0166666666666667,-99.52,-100
0.0333333333333333,-99.04,-99.52
0.05,-98.56,-99.04
0.0666666666666667,-98.2,-98.56
0.0833333333333333,-97.84,-98.2
0.1,-97.48,-97.84
0.116666666666667,-97.08,-97.48
0.133333333333333,-96.68,-97.08
0.15,-96.24,-96.68
0.166666666666667,-95.72,-96.24
0.183333333333333,-95.28,-95.72
0.2,-94.88,-95.28
0.216666666666667,-94.44,-94.88
0.233333333333333,-94.04,-94.44
0.25,-93.64,-94.04
0.266666666666667,-93.16,-93.64
0.283333333333333,-92.72,-93.16
0.3,-92.28,-92.72
0.316666666666667,-91.92,-92.28
0.333333333333333,-91.52,-91.92
0.35,-91.16,-91.52
0.366666666666667,-90.76,-91.16
0.383333333333333,-90.4,-90.76
0.4,-90.16,-90.4
0.416666666666667,-89.84,-90.16
0.433333333333333,-89.52,-89.84
0.45,-89.12,-89.52
0.466666666666667,-88.76,-89.12
0.483333333333333,-88.32,-88.76
0.5,-87.88,-88.32
0.516666666666667,-87.44,-87.88
0.533333333333333,-87,-87.44
0.55,-86.56,-87
0.566666666666667,-86.12,-86.56
0.583333333333333,-85.64,-86.12
0.6,-85.2,-85.64
0.616666666666667,-84.8,-85.2
0.633333333333334,-84.36,-84.8
0.65,-83.96,-84.36
0.666666666666667,-83.44,-83.96
0.683333333333334,-82.92,-83.44
0.700000000000001,-82.4,-82.92
0.716666666666667,-81.96,-82.4
0.733333333333334,-81.52,-81.96
0.750000000000001,-81,-81.52
0.766666666666667,-80.52,-81
0.783333333333334,-80.08,-80.52
0.800000000000001,-79.6,-80.08
0.816666666666668,-79.16,-79.6
0.833333333333334,-78.68,-79.16
0.850000000000001,-78.2,-78.68
0.866666666666668,-77.76,-78.2
0.883333333333334,-77.24,-77.76
0.900000000000001,-76.8,-77.24
0.916666666666668,-76.32,-76.8
0.933333333333335,-75.84,-76.32
0.950000000000001,-75.28,-75.84
0.966666666666668,-74.8,-75.28
0.983333333333335,-74.32,-74.8
1,-73.84,-74.32
1.01666666666667,-73.32,-73.84
1.03333333333333,-72.84,-73.32
1.05,-72.28,-72.84
1.06666666666667,-71.68,-72.28
1.08333333333333,-71.16,-71.68
1.1,-70.6,-71.16
1.11666666666667,-70,-70.6
1.13333333333333,-69.4,-70
1.15,-68.88,-69.4
1.16666666666667,-68.32,-68.88
1.18333333333333,-67.72,-68.32
1.2,-67.12,-67.72
1.21666666666667,-66.44,-67.12
1.23333333333333,-65.8,-66.44
1.25,-65.2,-65.8
1.26666666666667,-64.72,-65.2
1.28333333333333,-64.2,-64.72
1.3,-63.8,-64.2
1.31666666666667,-63.52,-63.8
1.33333333333333,-63.28,-63.52
1.35,-63.12,-63.28
1.36666666666667,-62.92,-63.12
1.38333333333333,-62.72,-62.92
1.4,-62.44,-62.72
1.41666666666667,-62,-62.44
1.43333333333333,-61.6,-62
1.45,-61.2,-61.6
1.46666666666667,-60.8,-61.2
